Screen Name,Text,Language,Tweet Type
downeastmainer,"RT @lancewallnau : Who Crashed the Drone Into the Kremlin?
#Kremlin #Zelenskyy #Putin

What the heck is going on with the drone that crashed into the Kremlin? We've got the footage here, and it's shocking. I have so many questions.

Episode 990: Will Putin Kill Zelenskyy After Being Attacked By… https://t.co/7d8zpifvEY https://t.co/yoxStKr8Gy",en,Retweet
dedunlop,"RT @NewVoiceUkraine : Ukrainian President Volodymyr Zelenskyy met in Kyiv with Abdullatif bin Rashid Al Zayan, Minister of Foreign Affairs of Kingdom of Bahrain.

https://t.co/fblhok96yT",en,Retweet
BossmanAsian,"@dgRed44 @merrillov3rturf @SameeraKhan If we’re drawing Iraq comparisons then if this was the U.S. fighting and not Russia, Zelenskyy would’ve been in a military prison by now.",en,Reply
JymEaglePatriot,"@still_pig @JoM1227 Yea, call is good buddies at Burisma or Zelenskyy!",en,Reply
mom2gbd,"RT @RealKDeSantis : @Spriter99880 I wish Zelenskyy was in the middle of this. 

Unfortunate.",en,Retweet
Dee42287865,"@RepJamesComer @seanhannity We know this is BS and you do too! So, embarrassing for you 🤡’s! Lest we forget the FORMER DISGRACED TWICE IMPEACHED AND NOW CRIMALLY INDICTED GUY WAS IMPEACHED FOR TRYING TO BRIBE PRESIDENT ZELENSKYY AND GUESS WHAT THERE’S ACTUAL EVEIDENCE IF HIS GUILT SO🤷🏾‍♂️ #BLUEWAVE2024",en,Reply
UkraineWarClips,"RT @BlogUkraine : #436dayofwar

Glory to everyone who is now fighting for Ukraine, on combat missions, and at combat posts!

- President of #Ukraine Volodymyr Zelenskyy

#UkraineWar #UkraineRussiaWar #StopRussiaNOW #RussiaIsATerroristState #russiaisaterrorisstate https://t.co/evzSgHcS2v",en,Retweet
AndyRogers07,"@podcastplaya here is your truthful propaganda.
and when #Zelensky responds to a rumor, it is true.
https://t.co/VaZxCizfEy",en,Reply
jack13454552017,"This is crazy for what fZelenskyy? The people of Ukraine needs to turn on that on Zelenskyy and put in jail or give to Putin because he is puppets for the USA  war mongers . Note all Americans are a lot like that. We are good people as well , please don’t hold us accountable https://t.co/S5MmRGQwsc",en,Tweet
aaronjackarts,"contravenes international law. Zelenskyy has assumed the role of motivator, communicator, driving force, and anchor between Ukraine and its supporters, displaying courage, leadership, and tactical sensitivity. He has exemplified a new, clear, and unambiguous political style, and",en,Reply
aaronjackarts,"The International Charlemagne Prize of Aachen 2023 will be awarded to President Volodymyr Zelenskyy of Ukraine and the people of Ukraine for their defense of the sovereignty, lives, and values of their country against an unspeakably brutal Russian war of aggression that",en,Reply
shrugdeaIer,"RT @beyond_capital : “We want to make this the last war in the world, and we will do it.”

— Zelenskyy today in The Hague

Nuclear war would be the last war. https://t.co/W2luaKI556",en,Retweet
bluerose33257,@FLOTUS We don’t. Zelenskyy’s woman is eating well on our money. She’s expanding.,en,Reply
1917CCCP2,"RT @1917CCCP2 : Belaruslu Hackerlar Ukraynanin bayraktar radyosunu hackledi
""Dedelerimiz ve Buyuk babalarimiz fasizmi yendi.
 Ve biz kazanacagiz
Silahını bırak!
Zelenskyy fasist rejimi seni kullanıyor!""
Mesajdan sonra
""Den Pobedi""sarkisini Lev Leshchenko seslendirmesiyle yayinladi https://t.co/jcmTy3sB7M",tr,Retweet
hh_francesco,"RT @nexta_tv : #Zelenskyy speaking in #TheHague: “We all want to see another Vladimir here in The Hague, someone who deserves to be punished for his criminal actions. I'm sure it will happen when we win."" https://t.co/sG43dhqtFV",en,Retweet
Mzahem_Alsaloum,"RT @FCDOGovUK : Putin is using 'de-nazification' as a false pretext for his illegal invasion of Ukraine. 

Unlike in Russia, Ukraine has a democratic track record of free and fair elections. 

In 2019, Ukraine elected President Zelenskyy, who is Jewish, reflecting Ukraine’s open society. https://t.co/CKncwHj7be",en,Retweet
Maria02319907,"RT @nexta_tv : Medvedev after the ""attack on the Kremlin"" stated the need to ""physically eliminate"" Volodymyr Zelenskyy

""After today's terrorist attack, there are no options left other than the physical elimination of Zelensky and his clique. He is not even needed to sign the act of… https://t.co/3rjCAa2G7b https://t.co/KHGsV1dN6E",en,Retweet
MarianB17957557,"RT @fuckroeper : #BewaarTweet. Leesdingetje en stukje geschiedenis voor de jeugd in 2040.

Op 4 mei 2023 was het oorlogsfeest in Nederland. 

Onze niet geheel onomstreden neef El Presidente Zelenskyy, van een zwaar corrupt land wat geen lid van de EU noch van de NAVO was, kwam 'onverwacht' op… https://t.co/TSbfmkxQpb https://t.co/9pfe9qhV0c",nl,Retweet
Emma34770971,I will put good money on them killing #Zelenskyy within the next six months..they will blame the Russians and turn Zelenskyy into a Saint .. he is becoming too unstable and knows too much,en,Tweet
Maria02319907,"RT @vitalij_kim : Volodymyr  Zelenskyy:

The world needs to see and know this.

As of now, 21 people have been killed! 48 wounded! All civilians! In one incomplete day! In one region! 

We will never forgive the culprits. 

https://t.co/lTnoU6yZHe https://t.co/sFfhXQOK6H",en,Retweet
Markrroberts21,"RT @Vegas1000 : Biden, Trudeau, Zelenskyy, Macron. Who is behind the curtain keeping these men in power?",en,Retweet
SharronMcKenna5,"@Blue_Sun_Daze Volodymyr Zelenskyy has a look alike follow him around, I have seen a couple of times on film and he's the spitting image of him.",en,Reply
Suomiperkele7,"@Free_platypus @paivan_psyk0 @Virkki5 @TarjaHalonen Nyt olet kyllä helvetin sekaisin! miten puhut Niinistöstä. Joo Marin ei paikalla siinä missä halusit. sille ei voi nyt mitään,mutta nyt vittu oikeasti . Zelenskyy oli tyytyväinen tapahtumaan ja ainoa jotka siitä' valittaa täällä on kommunisti ja venäjämieliset.",fi,Reply
Moooh43036289,"@EdwinriRivas @Spriter99880 🤣🤣🤣🤣🤣🤣
Next Year Biden and Zelenskyy",en,Reply
alexplitsas,"RT @IntlCrimCourt : 🎥 The President of #Ukraine, H.E. Mr Volodymyr Zelenskyy @ZelenskyyUa, visited the #ICC today. https://t.co/vjwJ1lDwRN",en,Retweet
SauvonsAssange,"RT @SimonElmer2022 : ‘If corrupt people unite to constitute a power, then honest people must do the same.’
— Leo Tolstoy, War and Peace
https://t.co/W9QLHhcYp3",en,Retweet
Eusebius64,"@jacksonhinklle Latter is an actor, but #Zelenskyy was and always will be a pervert and a clown!",en,Reply
hall_bigalmtc,"RT @nexta_tv : Czech President Petr Pavel presented Volodymyr Zelenskyy with a CZ 75 semi-automatic pistol

""As a sign of respect for heroism, I presented Volodymyr Zelenskyy with the legendary CZ 75, serial number 22,"" said Petr Pavel. https://t.co/wO6vGcGfSA",ro,Retweet
RyanJohncke,"RT @nexta_tv : Czech President Petr Pavel presented Volodymyr Zelenskyy with a CZ 75 semi-automatic pistol

""As a sign of respect for heroism, I presented Volodymyr Zelenskyy with the legendary CZ 75, serial number 22,"" said Petr Pavel. https://t.co/wO6vGcGfSA",ro,Retweet
Barbara0427,"@ElieNYC It's sad to see how far we have fallen. I'm a Democrat and I know we are not perfect but we use to have humility, which is still an admirable character trait. Look at Volodymyr Zelenskyy, yes he's brave but in the beginning it was the humility of staying. You have humility Elie.",en,Reply
glyphfix,"RT @BlogUkraine : #436dayofwar

⚡President of #Ukraine Volodymyr Zelenskyy (@ZelenskyyUa) met with a delegation of U.S. congressmen

[1/2]

#UkraineWar #UkraineRussiaWar #StopRussiaNOW #RussiaIsATerroristState #russiaisaterrorisstate https://t.co/VwL6Z7VAww",en,Retweet
JonAndreasen,RT @MisterSnoidly : @heyitsmeCarolyn Remember: retrumplicans hate Zelenskyy because he didn’t surrender to Putin like they did. https://t.co/NiUgHdIrOq,en,Retweet
Alfaiomi,""" We have made more progress towards NATO and the European Union. We have made more progress towards holding Russia accountable for its aggression against our state."" - said Zelenskyy 
#Ukraine  #Kyiv #EU",en,Tweet
lee_chipp,"@SkyNews This is the way wars should be solved, leaders should be made to have a stand off shoot out. Why do so many innocent lives need to be taken due to world leaders need of money and power. Zelenskyy V Putin could even get it on a PPV",en,Reply
drmeinoz,@therevjoeblank Well you’ll have to speak to each one of the mules that visited Zelenskyy and see what they did with the clean cash he gave them. It’s a type of circular economy.,en,Reply
WokeGroomer,"@FLOTUS After Alzheimer Joe and Obama installed Zelenskyy, of course.

Ukraine is as corrupt as the democrats",en,Reply
epdij,"RT @fuckroeper : #BewaarTweet. Leesdingetje en stukje geschiedenis voor de jeugd in 2040.

Op 4 mei 2023 was het oorlogsfeest in Nederland. 

Onze niet geheel onomstreden neef El Presidente Zelenskyy, van een zwaar corrupt land wat geen lid van de EU noch van de NAVO was, kwam 'onverwacht' op… https://t.co/TSbfmkxQpb https://t.co/9pfe9qhV0c",nl,Retweet
nelsontrembla2,"RT @atensnut : WOW!  Why does grifter Zelensky have this much influence?    Ukraine is the laundromat for all kinds of corruption.  

https://t.co/RibNeBMgJW yea",en,Retweet
norseman393,"RT @ImSooooOverIt : @officejjsmart Russia took out all of Ukraine's air defence last week ... Soooooo 🤷🏼‍♀️

But thanks for making everyone feel better about Zelenskyy embezzling all our hard earned tax dollars 👍👍",en,Retweet
opa_muller,"RT @nexta_tv : Czech President Petr Pavel presented Volodymyr Zelenskyy with a CZ 75 semi-automatic pistol

""As a sign of respect for heroism, I presented Volodymyr Zelenskyy with the legendary CZ 75, serial number 22,"" said Petr Pavel. https://t.co/wO6vGcGfSA",ro,Retweet
hans_kompier,"RT @KimDotcom : “We want to make this the last war in the world, and we will do it.”

— Zelenskyy today in The Hague

Nuclear war would be the last war.",en,Retweet
GregOfSilesia,"RT @berlin_bridge : A week of shame for our city.
First the police leak details about Pres Zelenskyy’s visit. Now the City of Berlin confirms they’ll forbid both Russian &amp; UKRAINIAN flags to be displayed near Soviet monuments on May 9th.
Equate victims with perpetrators much? Disgraceful. Complicit. https://t.co/ax4758KTcu",en,Retweet
BluepatchrobeM,"RT @GLandsbergis : You don't ask ""both sides"" to ""discuss peace"" after an invasion. You tell the invader to leave. Those who want peace should be addressing their demands to Putin, not Zelenskyy.",en,Retweet
glyphfix,"RT @pictureladyjan : This is what working non-stop for your country, and standing up for democracy, look like. And Zelenskyy understands that Ukraine can be both sovereign, AND part of a united, strong Europe. That the two aren't mutually exclusive. Rishi and friends, watch and learn. https://t.co/z80KWw4ad4",en,Retweet
Ganbol74,"RT @Gianl1974 : Volodymyr Zelenskyy ha incontrato una delegazione di membri del Congresso degli Stati Uniti

 “Apprezziamo il forte sostegno bicamerale e bipartisan. Grazie per l'assistenza completa fornita dagli Stati Uniti"", ha scritto il presidente. https://t.co/odzAZj0jRt",it,Retweet
RichjDoh64,@JohnBollingHall @mitchellvii Desantis will do the right thing and stay out of it. This is a neighbor dispute between Zelenskyy and Putin. We should not be involved.,en,Reply
alex_greystoke,"RT @nexta_tv : Czech President Petr Pavel presented Volodymyr Zelenskyy with a CZ 75 semi-automatic pistol

""As a sign of respect for heroism, I presented Volodymyr Zelenskyy with the legendary CZ 75, serial number 22,"" said Petr Pavel. https://t.co/wO6vGcGfSA",ro,Retweet
ronnig61,"RT @EuromaidanPress : Zelenskyy met with Bahrain's FM, marking the first visit of a Bahraini FM to Ukraine

Zelenskyy thanked for support via UN voting, invited Bahrain to participate in UA Peace Formula&amp; upcoming summit. Meeting also addressed forced deportation of UA children https://t.co/eTSlzFbmJS",en,Retweet
EliBlueYellow,"RT @nexta_tv : Czech President Petr Pavel presented Volodymyr Zelenskyy with a CZ 75 semi-automatic pistol

""As a sign of respect for heroism, I presented Volodymyr Zelenskyy with the legendary CZ 75, serial number 22,"" said Petr Pavel. https://t.co/wO6vGcGfSA",ro,Retweet
RichjDoh64,@mitchellvii Zelenskyy deserves this. https://t.co/coCRwPZ96v,en,Reply
eia58,"RT @Gianl1974 : Volodymyr Zelenskyy ha incontrato una delegazione di membri del Congresso degli Stati Uniti

 “Apprezziamo il forte sostegno bicamerale e bipartisan. Grazie per l'assistenza completa fornita dagli Stati Uniti"", ha scritto il presidente. https://t.co/odzAZj0jRt",it,Retweet
dukeass68,"RT @nexta_tv : Czech President Petr Pavel presented Volodymyr Zelenskyy with a CZ 75 semi-automatic pistol

""As a sign of respect for heroism, I presented Volodymyr Zelenskyy with the legendary CZ 75, serial number 22,"" said Petr Pavel. https://t.co/wO6vGcGfSA",ro,Retweet
CERAP_Paris,RT @arnocast : The “peace formula” offered by Ukrainian President Volodymyr Zelenskyy is the only plan for ending Russia’s war against Ukraine. https://t.co/HaPZn4owfI,en,Retweet
Petro7100573064,"RT @bayraktar_1love : Volodymyr Zelenskyy arrived in Finland on a visit, where he will meet with the heads of government of the Nordic countries, - Office of the Finnish President https://t.co/xtjq8qfF7C",en,Retweet
FaustSchwarze,"RT @nexta_tv : Czech President Petr Pavel presented Volodymyr Zelenskyy with a CZ 75 semi-automatic pistol

""As a sign of respect for heroism, I presented Volodymyr Zelenskyy with the legendary CZ 75, serial number 22,"" said Petr Pavel. https://t.co/wO6vGcGfSA",ro,Retweet
Valerie86926564,"RT @NewVoiceUkraine : Czech President Petr Pavel presented his Ukrainian counterpart Volodyr Zelenskyy a ""Order of the White Lion"" edition CZ 75 pistol during his visit to Kyiv on April 28.

https://t.co/psNR7efMwK",en,Retweet
CriticalFox71,"@SplinterChabot @borns002 De blinde verering van de dictatoriale en corrupte #Zelensky is een schandaal. Omdat hij alleen uit is op geld en wapens.  

#Oekraine #Oekraïne #dictator #oorlog #corrupt #5mei #nazi #azovnazis #Azov #Azovbataljon #Bevrijdingsdag2023 #Bevrijdingsdag #Zelenskyy",nl,Reply
TylerDurdan710,@jacksonhinklle Idk but Zelenskyy is certainly the HIGHEST PAID actor in all of the world. That is for sure.,en,Reply
Hy_bk,"@NnaanyiMmanya If Putin drop money, these Tory weyreys dey go Kiev go protest against Zelenskyy. Anywhere the corrupt money is, they will be there.",en,Reply
TheLoneFool91,RT @GDWRKARTS : @Phil_Lewis_ Zelenskyy to Putin when he sees this: https://t.co/2oovpiEiwv,en,Retweet
SonyaBaker2,"RT @BlogUkraine : #436dayofwar

⚡We are doing everything to make the world hear Ukraine, understand Ukraine, and help Ukraine - President of #Ukraine Volodymyr Zelenskyy

#UkraineWar #UkraineRussiaWar #StopRussiaNOW #RussiaIsATerroristState #russiaisaterrorisstate https://t.co/GmSjYFMYGA",en,Retweet
RealKDeSantis,"@Spriter99880 I wish Zelenskyy was in the middle of this. 

Unfortunate.",en,Reply
TeresaH51904170,"Seemingly every single person on the planet- except Pres. Zelenskyy, CINC Gen. Zaluzhnyi, MoD Reznikov, and maybe 2 others in the chain of command-should be surprised when the offensive “begins” as we are all expecting.  It’s nobody’s business beforehand. Period.",en,Tweet
AfterEight020,"Onvoorstelbaar grof en hatelijk hoe er in de Twitter-riolen is gereageerd op het bliksembezoek van President Zelenskyy, naast alle steun die er natuurlijk ook was . Nog erger is het dat een substantieel deel van onze parlementariërs weigerde aanwezig te zijn.",nl,Tweet
AlvaroenMarti,"RT @martinoticias : #Invasion #rusa en #Ucrania | #Falso: La #contraofensiva de las #FFAA de Ucrania «sufrirá una aplastante derrota», FT
#Contradesinformacionrusa #VladimirPutin #Zelensky #Kiev #Guerra  @StopFakeES  
https://t.co/a3YRpSPDW6",es,Retweet
ast5331,"@KAFKA_Dev Peppi en Kokki
Bassie en Adriaan
Mini en Maxi
Hoeveel komische duo’s hebben we nog meer?
O ja Zelenskyy en Rutte",nl,Reply
DamndItsGood,@woukevscherrenb Zelenskyy uitnodigen de dodenherdenking bij te wonen terwijl Oekraïne een bedenkelijke rol gespeeld heeft in die oorlog en de Russen in diezelfde oorlog ten koste van ontelbare verliezen voor onze vrijheid gevochten hebben klinkt bijna als een oorlogsmisdaad.,nl,Reply
ShaggyKC,"@Alpharatec @Tendar That's Zelenskyy's plan.
https://t.co/ZboCXAEfAU",nl,Reply
JeffNeelzebubII,"@jssjhsb4 @TheHapatarian @ComicDaveSmith @MrJohnson860 @gaughen @LibertariosHis1 Right. It's kinda funny that a lot of people think Zelenskyy was the coup planted president, but he was literally a comedian when it happened?",en,Reply
De_Roogaroo,@DC_Draino @catturd2 One has to wonder just how much help this man could have received from some of Joey’s donations to Zelenskyy. People like aoc and her group of half wits are asking the wrong questions.,en,Reply
DallasDaJiYuan,RT @VOAChinese : 泽连斯基在海牙国际刑事法院演讲，呼吁成立特别法庭调查俄罗斯“侵略罪” https://t.co/Xdp3gQHYwY,zh,Retweet
TasteyLibations,"RT @petite_michelle : russian liberals have finally found who is responsible for russians not protesting. 
It's Zelenskyy. https://t.co/hTFKPoPB64",en,Retweet
MamaSandyGrams,"@marlene4719 RF Kennedy Jr. is a political hack. He's sponsored by the GOP. No one is buying his ""I am a Kennedy therefore a devout Democrat"" lies. I believe Zelenskyy when he says they didn't attack Moscow, however being at war he would have the right to bomb Russia. #WERIDEWITHBIDEN",en,Reply
k51689,"RT @nexta_tv : Czech President Petr Pavel presented Volodymyr Zelenskyy with a CZ 75 semi-automatic pistol

""As a sign of respect for heroism, I presented Volodymyr Zelenskyy with the legendary CZ 75, serial number 22,"" said Petr Pavel. https://t.co/wO6vGcGfSA",ro,Retweet
Nora38884660,"RT @nexta_tv : Czech President Petr Pavel presented Volodymyr Zelenskyy with a CZ 75 semi-automatic pistol

""As a sign of respect for heroism, I presented Volodymyr Zelenskyy with the legendary CZ 75, serial number 22,"" said Petr Pavel. https://t.co/wO6vGcGfSA",ro,Retweet
young_tatjana,"RT @LonnekeEngel : Wie heeft er al zin om zijn of haar kinderen binnenkort naar Oekraine te sturen om daar te vechten voor ""onze oorlog""?

Dit kabinet beschermt Nederland niet. Vredesbesprekingen? Daar doen ze niet aan! Levert Oekraine al wapens en provoceert constant door bijv. Zelenskyy… https://t.co/4kxrGrcKAC",nl,Retweet
DallasDaJiYuan,RT @VOAChinese : 泽连斯基访问海牙，呼吁成立特别法庭审判普京战争罪行 https://t.co/6xXu03tXZs,zh,Retweet
ToeCrackinOs,@Warship_78 @US2ndFleet @USFleetForces @USNavy I hope you help Zelenskyy lose in spectacular fashion.,en,Reply
Valerie86926564,"RT @NewVoiceUkraine : The “peace formula” offered by Ukrainian President Volodymyr Zelenskyy, but not China’s “position paper,” is the only plan for ending Russia’s war against Ukraine.

https://t.co/1MMT58OXqI",en,Retweet
legallyabigail,"RT @berlin_bridge : A week of shame for our city.
First the police leak details about Pres Zelenskyy’s visit. Now the City of Berlin confirms they’ll forbid both Russian &amp; UKRAINIAN flags to be displayed near Soviet monuments on May 9th.
Equate victims with perpetrators much? Disgraceful. Complicit. https://t.co/ax4758KTcu",en,Retweet
Valerie86926564,"RT @NewVoiceUkraine : Ukrainian President Volodymyr Zelenskyy met in Kyiv with Abdullatif bin Rashid Al Zayan, Minister of Foreign Affairs of Kingdom of Bahrain.

https://t.co/fblhok96yT",en,Retweet
GaryHoile,"RT @berlin_bridge : A week of shame for our city.
First the police leak details about Pres Zelenskyy’s visit. Now the City of Berlin confirms they’ll forbid both Russian &amp; UKRAINIAN flags to be displayed near Soviet monuments on May 9th.
Equate victims with perpetrators much? Disgraceful. Complicit. https://t.co/ax4758KTcu",en,Retweet
ShegaDragon,"RT @PaulDereume : @bab_102 Keep fighting. Elect more #Democrats 

🇺🇦#SlavaUkraine🇺🇦#Zelenskyy🇺🇦 

 #Putin🤡
#FuqPutin  🤡
#PutinWarCrimes 🤡
#PutinIsaWarCriminal🤡  

 Keep fighting to gain more #DemocraticVoters https://t.co/qPJ4KNjXiw",en,Retweet
BernieFireball,"RT @kardinal691 : President #Zelenskyy met with #UNITED24 ambassadors.

#ukraine #putinisamasskiller #putinisawarcriminal @kardinal691 https://t.co/gklySaMCGl",en,Retweet
AlfredGliddon,"RT @d_foubert : Borrell says the „peace formula” offered by Volodymyr Zelenskyy is the only plan for ending Russia’s war against Ukraine, rejects China’s „proposition paper”.

He would be a much better self-proclaimed President of the EU than Macron.",en,Retweet
PorterAMS,"RT @KimDotcom : “We want to make this the last war in the world, and we will do it.”

— Zelenskyy today in The Hague

Nuclear war would be the last war.",en,Retweet
goeRoel,RT @TrotsWokeNL : @petervlemmix Rusland vaagt hele steden weg en domrechts is stil. Zelenskyy komt op staatsbezoek naar Nederland en diezelfde mensen krijsen massaal dat het een schande is.,nl,Retweet
DawnaChampeon,"RT @nexta_tv : Czech President Petr Pavel presented Volodymyr Zelenskyy with a CZ 75 semi-automatic pistol

""As a sign of respect for heroism, I presented Volodymyr Zelenskyy with the legendary CZ 75, serial number 22,"" said Petr Pavel. https://t.co/wO6vGcGfSA",ro,Retweet
Osmotheque78000,RT @McFaul : @homesteader1000 You need to read some better sources of information. Why on earth would Biden want Zelenskyy to fly a tiny commercial drone to hit the Kremlin?  Illogical.,en,Retweet
BoteroStar,"RT @nexta_tv : In the #Netherlands, during #Zelenskyy's visit, military equipment was demonstrated, which will soon be sent to #Ukraine. https://t.co/MWz1xs7Jca",en,Retweet
Flexi273635522,"RT @IuliiaMendel : 16 NATO member countries have officially supported Ukraine's accession to the Alliance. On May 4, President Zelenskyy signed a joint declaration with the heads of the governments of the Netherlands, Mark Rutte, and Alexander de Croo. #StandWithUkraine",en,Retweet
kardinal691,"President #Zelenskyy met with #UNITED24 ambassadors.

#ukraine #putinisamasskiller #putinisawarcriminal @kardinal691 https://t.co/gklySaMCGl",en,Tweet
BoteroStar,"RT @nexta_tv : Czech President Petr Pavel presented Volodymyr Zelenskyy with a CZ 75 semi-automatic pistol

""As a sign of respect for heroism, I presented Volodymyr Zelenskyy with the legendary CZ 75, serial number 22,"" said Petr Pavel. https://t.co/wO6vGcGfSA",ro,Retweet
EduardApavaloa1,RT @NikaMelkozerova : Zelenskyy is back home.,en,Retweet
rogue_corq,#UkrainianPolitics Zelenskyy discusses competitive selection of judges to the Constitutional Court and law on de-oligarchization with Venice Commission delegation. PHOTOS https://t.co/DdqNSFByEA,en,Tweet
du89335150,@_RoscoeSteele @POTUS Ukrainians aren’t getting any money. It’s Zelenskyy getting paid.,en,Reply
JetBenedict,"@RishiSunak @LulaOficial Protecting the Amazon should be priority #1 for all world leaders. Necessary investment. Great move!
Protecting Zelenskyy &amp; the Ukraine? Not so much!",en,Reply
randydsmith,RT @MsKerolynC : 🇺🇦if you stand with Ukraine and President Zelenskyy! https://t.co/V2RbZXJfwm,en,Retweet
Kelledin,"@perinejennifer5 @BrillDarren @BButcherx5 @AcrytearsMag @HeartlessCreat5 @VinceGottalotta @EducatingTrump2 @comboverwhelmed @AntWindmill @skeeduu @Joe__312 @Karlton111 @2457klhu @TastyMorsel6 @Pis0Mojado @backtobacktoday @lanemancini61 @Lietdansnewlegs @jkoff609 @NotaDorR1 @Synyster63 @WorkersUtopia @POTUSalyingliar @AllyFromCali23 @Jeff23645831 @DigiVorr @TheCenterStripe @Alion4Truth @AngryFleas @Sasquatch4eva @PatrioticKitten @GrandCanyonGirI @TheAngryPundit @AgainMothra @PunditParanoia @_CapitalOffense @MolaRamLinux @TeekeeMon @ReneeDonnel @PeterFee182 @MistressRedWasp @ThomasP7575 @michellewither6 @itisjustmebabe @ltlnicky43 @TrumpLOST5 @Nicoleg425 @KleeOntheRight @emerichathome When Chief of Staff Mick Mulvaney publicly admitted Trump tried a quid pro quo with Zelenskyy, he merely exposed Trump's own criminality.

When former AG Bill Barr admitted Trump never had any credible evidence of election fraud, he merely exposed Trump's own criminality (again).",en,Reply
confetti_veggie,"RT @nexta_tv : Czech President Petr Pavel presented Volodymyr Zelenskyy with a CZ 75 semi-automatic pistol

""As a sign of respect for heroism, I presented Volodymyr Zelenskyy with the legendary CZ 75, serial number 22,"" said Petr Pavel. https://t.co/wO6vGcGfSA",ro,Retweet
brittanyzucker,"RT @NewVoiceUkraine : Czech President Petr Pavel presented his Ukrainian counterpart Volodyr Zelenskyy a ""Order of the White Lion"" edition CZ 75 pistol during his visit to Kyiv on April 28.

https://t.co/psNR7efMwK",en,Retweet
alexchousakos,"RT @petite_michelle : russian liberals have finally found who is responsible for russians not protesting. 
It's Zelenskyy. https://t.co/hTFKPoPB64",en,Retweet
alainah_hacker,"4) Palpatine used the Invasion of Naboo to elevate himself as a Supreme Chancellor. I don’t remember all little details, but it is definitely the Invasion of Ukraine. My theory is that Democrats &amp; NATO are using Ukraine &amp; President Zelenskyy as a path for world domination.",en,Reply
RazvanAngelesc2,"RT @nexta_tv : Czech President Petr Pavel presented Volodymyr Zelenskyy with a CZ 75 semi-automatic pistol

""As a sign of respect for heroism, I presented Volodymyr Zelenskyy with the legendary CZ 75, serial number 22,"" said Petr Pavel. https://t.co/wO6vGcGfSA",ro,Retweet
Mygtar,"RT @PaulDereume : @bab_102 Keep fighting. Elect more #Democrats 

🇺🇦#SlavaUkraine🇺🇦#Zelenskyy🇺🇦 

 #Putin🤡
#FuqPutin  🤡
#PutinWarCrimes 🤡
#PutinIsaWarCriminal🤡  

 Keep fighting to gain more #DemocraticVoters https://t.co/qPJ4KNjXiw",en,Retweet
Michael83169843,"RT @BlogUkraine : #436dayofwar

⚡In the evening, I held a meeting with a delegation of the Congress of the United States - President of #Ukraine Volodymyr Zelenskyy

#UkraineWar #UkraineRussiaWar #StopRussiaNOW #RussiaIsATerroristState #russiaisaterrorisstate https://t.co/z2xQdcpjBo",en,Retweet
PetarDimitrovv,"RT @berlin_bridge : Because of course 🤦
Berliner police are now investigating to find out who within their ranks leaked confidential details about President Zelenskyy's no-longer-secret planned trip to Berlin. 
Kyiv is unimpressed, to put it mildly...
https://t.co/VWwAbxhllh",en,Retweet
SOleskij,"RT @EuromaidanPress : Zelenskyy met with Bahrain's FM, marking the first visit of a Bahraini FM to Ukraine

Zelenskyy thanked for support via UN voting, invited Bahrain to participate in UA Peace Formula&amp; upcoming summit. Meeting also addressed forced deportation of UA children https://t.co/eTSlzFbmJS",en,Retweet
MagicMark9,"RT @PaulDereume : @bab_102 Keep fighting. Elect more #Democrats 

🇺🇦#SlavaUkraine🇺🇦#Zelenskyy🇺🇦 

 #Putin🤡
#FuqPutin  🤡
#PutinWarCrimes 🤡
#PutinIsaWarCriminal🤡  

 Keep fighting to gain more #DemocraticVoters https://t.co/qPJ4KNjXiw",en,Retweet
ccarriongarcia,"RT @berlin_bridge : A week of shame for our city.
First the police leak details about Pres Zelenskyy’s visit. Now the City of Berlin confirms they’ll forbid both Russian &amp; UKRAINIAN flags to be displayed near Soviet monuments on May 9th.
Equate victims with perpetrators much? Disgraceful. Complicit. https://t.co/ax4758KTcu",en,Retweet
rogue_corq,"#UkrainianPolitics We are grateful for your help, leadership and financial support, - Zelenskyy meets with a delegation of US congressmen. PHOTOS https://t.co/ER3fpmp5l5",en,Tweet
Benjami57427029,"RT @WayneDupreeShow : Who hit the Kremlin? | Wayne Dupree Podcast joins @redvoicenews family | updates from the New Federation State of China @NFSCSpeak now via @WayneDupreeShow @HBRadioGuy @JRobFromMN

https://t.co/fiwpGeDe81",en,Retweet
Michel3009,"RT @AleksandrX13 : To those who say Ukraine should 'talk peace' with russia....

In the first days of the invasion EVERY Ukrainian was willing to talk to russians, including Zelenskyy - we still hoped we could convince them to roll back this insane war.

Hell, I myself contacted and tried to talk… https://t.co/l6eIGmI47a https://t.co/RUmX0RLpPt",en,Retweet
VOAbxu,"RT @nexta_tv : Czech President Petr Pavel presented Volodymyr Zelenskyy with a CZ 75 semi-automatic pistol

""As a sign of respect for heroism, I presented Volodymyr Zelenskyy with the legendary CZ 75, serial number 22,"" said Petr Pavel. https://t.co/wO6vGcGfSA",ro,Retweet
picassoc,RT @KatherynWinnick : Ukraine’s President Zelenskyy Appoints ‘Vikings’ Star Katheryn Winnick As First Canadian United24 Ambassador https://t.co/OyjuNbcHtv,en,Retweet
picassoc,"RT @APEntertainment : Actor Katheryn Winnick has set up her own foundation and is working with President Zelenskyy's UNITED24 to rebuild homes for families in Ukraine, her grandparents’ homeland. https://t.co/RbLuL44e0C",en,Retweet
