Screen Name,Text,Language,Tweet Type
moraisclan,"RT @ChiIke1990117 : President #Putin: #Russia will consistently fight for its national interests, and let nobody believe otherwise. We will do it using various means and ways, first of all, focusing on peaceful means. But if we have no choice, we will defend ourselves with everything we have. https://t.co/hZOSDwnKRC",en,Retweet
theRuxy,"RT @LexiMiamiamo123 : Hey Vatniks, President Zelensky has something to say to you: 

#Bakhmut #Wagner #Selenskyj #SlavaUkraine #SlavaUkraini #Ukraine #Putin #prighozin #Kadyrov #Medvedev #Russia #DenHaag https://t.co/pek6sW1wSK",en,Retweet
ilbaro_1967,"RT @SalazarYulia : ZELENSKY Marzo 2014, prima che la CIA gli facesse visita 😏 

Condividete e salvatelo nei segnalibri 🔖 

#Zelensky #Ucraina #Russia #Putin #ZelenskyWarCriminal https://t.co/evpqyUf7iP",it,Retweet
patricia_kooy,RT @georgegalloway : TONIGHT TONIGHT TONIGHT 9pm (UK) @MoatsTV #Kremlin #Putin #Russian #RussiaUkraineWar #UkraineRussiaWar️ #UkraineWar As the dogs of war in #Europe are unleashed we discuss where the havoc goes next. Don’t miss it. All Platforms. https://t.co/qVehaKbQNH,en,Retweet
Mel4MPP,"RT @312CommonSense : Vote @RobertKennedyJr to end the #UkraineWar! It's time that we negotiate a peace settlement between #Russia and #Ukraine. #Zelensky &amp; #Putin need to come to terms. The American people will no longer fund this proxy war.

#Kennedy24 #RFKJr #Kiev #PeaceNow
https://t.co/UHN8x3t9dR",en,Retweet
HewMargaret,RT @georgegalloway : Ukraine long ago lost agency in the conflict. It’s Uncle Sam’s finger on the trigger and whoever sent the drones at the Kremlin the USA is responsible  Follow @MoatsTV #Putin #Kremlin #Droneattack #US https://t.co/2LIB1x0quq,en,Retweet
CoconutCake17,"RT @KYTKYTKYTKYTKYT : Η Kristina Zhuk ήταν 23 ετών, η κόρη της Kira 10 μηνών όταν σκοτώθηκαν στην Gorlovka (Ντόνετσκ) το 2014 από Ουκρανικούς πύραυλους «Grad». Η νεαρή μητέρα θάφτηκε με το μωρό στην αγκαλιά της.😰
Πηγή: https://t.co/dTU9krkLSm
#Severodonetsk #Ζελενσκι #Ουκρανία  #Πουτιν #Putin https://t.co/m78jEZFYhZ",el,Retweet
Euro_comunica,"Droni su Cremlino, per Mosca è stata Washington
https://t.co/JvsEipkaos
#Eurocomunicazione #Cremlino #drone #mosca #WashingtonDC #Giappone #USA #Cina #russia #Putin #Peskov #Japan #American #China #ATTACK #attacco #rappresaglia #Kirby #Prigozhin #Wagner #motegi #Blinken",it,Tweet
SusiecatInMN,"RT @312CommonSense : Vote @RobertKennedyJr to end the #UkraineWar! It's time that we negotiate a peace settlement between #Russia and #Ukraine. #Zelensky &amp; #Putin need to come to terms. The American people will no longer fund this proxy war.

#Kennedy24 #RFKJr #Kiev #PeaceNow
https://t.co/UHN8x3t9dR",en,Retweet
MrFinch1945,"RT @lorena3afrodita : Pero la culpable es Rusia

#OTANno #Rusia #Putin https://t.co/V9OtdgiOts",es,Retweet
